CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment_Map,Segment,Cluster,AI_Segment
12817,281,4,166.04,1,1,1,111,11,Hibernating,3,Churned (Lost)
12818,262,14,1542.08,1,1,4,114,11,Hibernating,3,Churned (Lost)
12820,3,59,942.34,5,4,4,544,54,Champions,0,Loyal Customers
12821,214,6,92.72,1,1,1,111,11,Hibernating,3,Churned (Lost)
12822,71,46,948.88,3,3,4,334,33,Need Attention,1,At Risk
12823,75,5,1759.5,2,1,4,214,21,Hibernating,1,At Risk
12824,60,25,397.12,3,2,2,322,32,About To Sleep,1,At Risk
12826,3,91,1474.72,5,4,4,544,54,Champions,0,Loyal Customers
12827,6,25,430.15,5,2,2,522,52,Potential Loyalists,0,Loyal Customers
12828,3,56,1018.71,5,3,4,534,53,Potential Loyalists,0,Loyal Customers
12829,337,11,293.0,1,1,2,112,11,Hibernating,3,Churned (Lost)
12830,38,38,6814.64,3,3,5,335,33,Need Attention,0,Loyal Customers
12831,262,9,215.05,1,1,1,111,11,Hibernating,3,Churned (Lost)
12832,32,27,383.03,4,2,2,422,42,Potential Loyalists,0,Loyal Customers
12833,145,24,417.38,2,2,2,222,22,Hibernating,1,At Risk
12834,283,18,312.38,1,2,2,122,12,Hibernating,3,Churned (Lost)
12836,59,175,2612.86,3,5,5,355,35,Loyal Customers,0,Loyal Customers
12837,173,12,134.1,2,1,1,211,21,Hibernating,1,At Risk
12838,34,123,683.13,3,5,3,353,35,Loyal Customers,0,Loyal Customers
12839,3,314,5591.42,5,5,5,555,55,Champions,0,Loyal Customers
12840,144,113,2726.77,2,4,5,245,24,At Risk,1,At Risk
12841,5,420,4022.35,5,5,5,555,55,Champions,0,Loyal Customers
12842,70,34,1118.99,3,3,4,334,33,Need Attention,1,At Risk
12843,66,103,1702.26,3,4,4,344,34,Loyal Customers,1,At Risk
12844,29,52,325.96000000000004,4,3,2,432,43,Potential Loyalists,0,Loyal Customers
12845,267,27,354.09,1,2,2,122,12,Hibernating,3,Churned (Lost)
12847,22,91,871.54,4,4,3,443,44,Loyal Customers,0,Loyal Customers
12849,31,51,1050.89,4,3,4,434,43,Potential Loyalists,0,Loyal Customers
12851,97,50,135.18,2,3,1,231,23,At Risk,1,At Risk
12852,295,17,311.55,1,2,2,122,12,Hibernating,3,Churned (Lost)
12853,135,78,1957.1,2,4,4,244,24,At Risk,1,At Risk
12854,79,110,1324.5,2,4,4,244,24,At Risk,1,At Risk
12855,373,3,38.1,1,1,1,111,11,Hibernating,3,Churned (Lost)
12856,8,314,2179.93,5,5,5,555,55,Champions,0,Loyal Customers
12857,211,46,1106.4,1,3,4,134,13,At Risk,3,Churned (Lost)
12863,52,5,521.2,3,1,3,313,31,About To Sleep,1,At Risk
12864,138,3,147.12,2,1,1,211,21,Hibernating,1,At Risk
12865,26,95,1568.23,4,4,4,444,44,Loyal Customers,0,Loyal Customers
12866,283,26,559.12,1,2,3,123,12,Hibernating,3,Churned (Lost)
12867,26,538,4036.82,4,5,5,455,45,Loyal Customers,0,Loyal Customers
12868,186,107,1607.0600000000002,1,4,4,144,14,At Risk,1,At Risk
12871,84,11,380.64,2,1,2,212,21,Hibernating,1,At Risk
12872,327,66,599.97,1,4,3,143,14,At Risk,3,Churned (Lost)
12873,282,4,374.0,1,1,2,112,11,Hibernating,3,Churned (Lost)
12875,143,2,343.2300000000001,2,1,2,212,21,Hibernating,1,At Risk
12876,58,85,2218.02,3,4,5,345,34,Loyal Customers,0,Loyal Customers
12877,4,154,1535.77,5,5,4,554,55,Champions,0,Loyal Customers
12878,236,47,854.99,1,3,3,133,13,At Risk,3,Churned (Lost)
12879,45,10,573.22,3,1,3,313,31,About To Sleep,1,At Risk
12881,276,7,298.0,1,1,2,112,11,Hibernating,3,Churned (Lost)
12882,9,13,1463.04,5,1,4,514,51,New Customers,0,Loyal Customers
12883,25,42,703.47,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
12884,88,7,309.05,2,1,2,212,21,Hibernating,1,At Risk
12885,63,71,1175.22,3,4,4,344,34,Loyal Customers,1,At Risk
12886,68,82,1378.4,3,4,4,344,34,Loyal Customers,1,At Risk
12888,214,5,354.12,1,1,2,112,11,Hibernating,3,Churned (Lost)
12890,24,82,380.47,4,4,2,442,44,Loyal Customers,0,Loyal Customers
12891,186,3,331.0,1,1,2,112,11,Hibernating,3,Churned (Lost)
12893,31,34,188.14,4,3,1,431,43,Potential Loyalists,0,Loyal Customers
12895,42,22,372.8,3,2,2,322,32,About To Sleep,1,At Risk
12897,205,4,216.5,1,1,1,111,11,Hibernating,3,Churned (Lost)
12901,9,116,17654.54,5,4,5,545,54,Champions,0,Loyal Customers
12902,265,10,138.68,1,1,1,111,11,Hibernating,3,Churned (Lost)
12904,18,72,509.58,4,4,3,443,44,Loyal Customers,0,Loyal Customers
12906,12,63,2919.81,5,4,5,545,54,Champions,0,Loyal Customers
12908,176,2,750.0,2,1,3,213,21,Hibernating,1,At Risk
12909,40,91,2178.67,3,4,5,345,34,Loyal Customers,0,Loyal Customers
12910,23,75,3075.04,4,4,5,445,44,Loyal Customers,0,Loyal Customers
12912,3,24,1662.3,5,2,4,524,52,Potential Loyalists,0,Loyal Customers
12913,5,50,2483.63,5,3,5,535,53,Potential Loyalists,0,Loyal Customers
12915,149,22,363.65,2,2,2,222,22,Hibernating,1,At Risk
12916,139,107,3006.15,2,4,5,245,24,At Risk,1,At Risk
12917,128,2,594.0,2,1,3,213,21,Hibernating,1,At Risk
12919,8,50,1335.19,5,3,4,534,53,Potential Loyalists,0,Loyal Customers
12920,17,28,164.23,4,2,1,421,42,Potential Loyalists,0,Loyal Customers
12921,9,720,16587.09,5,5,5,555,55,Champions,0,Loyal Customers
12922,161,28,405.38,2,2,2,222,22,Hibernating,1,At Risk
12923,64,29,176.97,3,2,1,321,32,About To Sleep,1,At Risk
12924,88,30,933.7,2,3,3,233,23,At Risk,1,At Risk
12925,5,45,694.05,5,3,3,533,53,Potential Loyalists,0,Loyal Customers
12928,35,84,2062.7000000000003,3,4,5,345,34,Loyal Customers,0,Loyal Customers
12929,312,8,117.85,1,1,1,111,11,Hibernating,3,Churned (Lost)
12930,78,25,415.8,2,2,2,222,22,Hibernating,1,At Risk
12931,22,82,42055.96,4,4,5,445,44,Loyal Customers,0,Loyal Customers
12933,24,106,607.53,4,4,3,443,44,Loyal Customers,0,Loyal Customers
12935,2,129,2160.7,5,5,5,555,55,Champions,0,Loyal Customers
12936,17,62,1063.9,4,4,4,444,44,Loyal Customers,0,Loyal Customers
12937,15,120,1504.27,4,4,4,444,44,Loyal Customers,0,Loyal Customers
12938,26,9,114.14,4,1,1,411,41,Promising,0,Loyal Customers
12939,64,47,11581.8,3,3,5,335,33,Need Attention,0,Loyal Customers
12940,55,99,913.54,3,4,3,343,34,Loyal Customers,0,Loyal Customers
12942,131,75,683.9,2,4,3,243,24,At Risk,1,At Risk
12944,36,30,604.51,3,3,3,333,33,Need Attention,0,Loyal Customers
12945,288,23,462.95,1,2,2,122,12,Hibernating,3,Churned (Lost)
12947,144,97,1603.99,2,4,4,244,24,At Risk,1,At Risk
12948,16,116,2064.95,4,4,5,445,44,Loyal Customers,0,Loyal Customers
12949,31,215,4167.22,4,5,5,455,45,Loyal Customers,0,Loyal Customers
12950,2,23,1843.0,5,2,4,524,52,Potential Loyalists,0,Loyal Customers
12951,9,63,1064.07,5,4,4,544,54,Champions,0,Loyal Customers
12952,6,79,1387.79,5,4,4,544,54,Champions,0,Loyal Customers
12953,10,17,329.85,5,2,2,522,52,Potential Loyalists,0,Loyal Customers
12955,1,180,4757.16,5,5,5,555,55,Champions,0,Loyal Customers
12956,306,19,108.07,1,2,1,121,12,Hibernating,3,Churned (Lost)
12957,10,238,4017.54,5,5,5,555,55,Champions,0,Loyal Customers
12962,7,16,266.39,5,2,2,522,52,Potential Loyalists,0,Loyal Customers
12963,8,95,1856.63,5,4,4,544,54,Champions,0,Loyal Customers
12965,89,109,771.91,2,4,3,243,24,At Risk,1,At Risk
12966,10,10,160.18,5,1,1,511,51,New Customers,0,Loyal Customers
12967,358,19,1660.9,1,2,4,124,12,Hibernating,3,Churned (Lost)
12968,112,5,135.95,2,1,1,211,21,Hibernating,1,At Risk
12970,7,151,452.24,5,5,2,552,55,Champions,0,Loyal Customers
12971,4,305,11189.91,5,5,5,555,55,Champions,0,Loyal Customers
12974,198,8,144.8,1,1,1,111,11,Hibernating,3,Churned (Lost)
12976,212,22,738.6,1,2,3,123,12,Hibernating,3,Churned (Lost)
12977,156,9,39.24,2,1,1,211,21,Hibernating,1,At Risk
12980,158,20,7374.900000000001,2,2,5,225,22,Hibernating,1,At Risk
12981,30,20,372.22,4,2,2,422,42,Potential Loyalists,0,Loyal Customers
12982,243,28,390.54,1,2,2,122,12,Hibernating,3,Churned (Lost)
12984,19,4,97.5,4,1,1,411,41,Promising,0,Loyal Customers
12985,1,76,1239.38,5,4,4,544,54,Champions,0,Loyal Customers
12987,74,28,558.7,2,2,3,223,22,Hibernating,1,At Risk
12988,292,92,535.32,1,4,3,143,14,At Risk,3,Churned (Lost)
12989,3,64,6924.110000000001,5,4,5,545,54,Champions,0,Loyal Customers
12990,31,13,409.5,4,1,2,412,41,Promising,0,Loyal Customers
12991,23,31,503.76,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
12993,23,27,414.76,4,2,2,422,42,Potential Loyalists,0,Loyal Customers
12994,4,61,974.42,5,4,4,544,54,Champions,0,Loyal Customers
12995,85,3,211.32,2,1,1,211,21,Hibernating,1,At Risk
12997,22,59,1226.89,4,4,4,444,44,Loyal Customers,0,Loyal Customers
12999,196,28,455.88,1,2,2,122,12,Hibernating,3,Churned (Lost)
13000,107,31,534.85,2,3,3,233,23,At Risk,1,At Risk
13001,4,339,9818.82,5,5,5,555,55,Champions,0,Loyal Customers
13002,318,7,120.95,1,1,1,111,11,Hibernating,3,Churned (Lost)
13003,106,6,149.05,2,1,1,211,21,Hibernating,1,At Risk
13004,12,404,5655.91,5,5,5,555,55,Champions,0,Loyal Customers
13005,174,26,513.7,2,2,3,223,22,Hibernating,1,At Risk
13006,56,4,81.57,3,1,1,311,31,About To Sleep,1,At Risk
13008,323,14,229.47,1,1,1,111,11,Hibernating,3,Churned (Lost)
13011,372,3,50.55,1,1,1,111,11,Hibernating,3,Churned (Lost)
13012,9,89,1661.84,5,4,4,544,54,Champions,0,Loyal Customers
13013,1,219,4810.9400000000005,5,5,5,555,55,Champions,0,Loyal Customers
13014,11,109,3466.28,5,4,5,545,54,Champions,0,Loyal Customers
13015,53,176,3346.28,3,5,5,355,35,Loyal Customers,0,Loyal Customers
13016,73,47,789.89,2,3,3,233,23,At Risk,1,At Risk
13017,7,1,204.0,5,1,1,511,51,New Customers,0,Loyal Customers
13018,16,458,7277.7,4,5,5,455,45,Loyal Customers,0,Loyal Customers
13021,4,131,2616.38,5,5,5,555,55,Champions,0,Loyal Customers
13023,64,40,689.9,3,3,3,333,33,Need Attention,1,At Risk
13026,1,40,975.36,5,3,4,534,53,Potential Loyalists,0,Loyal Customers
13027,114,26,6912.0,2,2,5,225,22,Hibernating,1,At Risk
13028,23,45,661.3199999999999,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
13029,31,10,1247.5,4,1,4,414,41,Promising,0,Loyal Customers
13030,11,99,799.48,5,4,3,543,54,Champions,0,Loyal Customers
13032,52,71,1010.18,3,4,4,344,34,Loyal Customers,0,Loyal Customers
13033,357,11,190.55,1,1,1,111,11,Hibernating,3,Churned (Lost)
13034,55,37,642.77,3,3,3,333,33,Need Attention,1,At Risk
13035,74,27,921.88,2,2,3,223,22,Hibernating,1,At Risk
13037,138,48,881.07,2,3,3,233,23,At Risk,1,At Risk
13038,80,28,908.46,2,2,3,223,22,Hibernating,1,At Risk
13040,9,43,676.99,5,3,3,533,53,Potential Loyalists,0,Loyal Customers
13043,273,13,516.42,1,1,3,113,11,Hibernating,3,Churned (Lost)
13044,291,33,560.47,1,3,3,133,13,At Risk,3,Churned (Lost)
13045,99,18,305.28000000000003,2,2,2,222,22,Hibernating,1,At Risk
13046,31,35,629.31,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
13047,32,172,3237.54,4,5,5,455,45,Loyal Customers,0,Loyal Customers
13048,14,136,1835.91,4,5,4,454,45,Loyal Customers,0,Loyal Customers
13049,64,14,656.6800000000001,3,2,3,323,32,About To Sleep,1,At Risk
13050,15,403,5836.86,4,5,5,455,45,Loyal Customers,0,Loyal Customers
13052,212,18,348.15000000000003,1,2,2,122,12,Hibernating,3,Churned (Lost)
13055,78,76,1214.41,2,4,4,244,24,At Risk,1,At Risk
13058,25,8,271.40000000000003,4,1,2,412,41,Promising,0,Loyal Customers
13059,250,8,183.4,1,1,1,111,11,Hibernating,3,Churned (Lost)
13060,254,15,307.53,1,2,2,122,12,Hibernating,3,Churned (Lost)
13061,72,10,248.61,3,1,1,311,31,About To Sleep,1,At Risk
13062,191,11,346.98,1,1,2,112,11,Hibernating,3,Churned (Lost)
13064,13,69,1119.49,5,4,4,544,54,Champions,0,Loyal Customers
13065,373,14,205.86,1,2,1,121,12,Hibernating,3,Churned (Lost)
13066,24,48,470.8,4,3,2,432,43,Potential Loyalists,0,Loyal Customers
13067,82,15,115.46,2,2,1,221,22,Hibernating,1,At Risk
13068,10,2,344.0,5,1,2,512,51,New Customers,0,Loyal Customers
13069,1,425,4436.12,5,5,5,555,55,Champions,0,Loyal Customers
13070,192,9,228.8,1,1,1,111,11,Hibernating,3,Churned (Lost)
13072,267,7,177.15,1,1,1,111,11,Hibernating,3,Churned (Lost)
13075,130,22,919.61,2,2,3,223,22,Hibernating,1,At Risk
13077,1,112,729.27,5,4,3,543,54,Champions,0,Loyal Customers
13078,3,358,12627.94,5,5,5,555,55,Champions,0,Loyal Customers
13079,4,6,220.1,5,1,1,511,51,New Customers,0,Loyal Customers
13080,179,6,58.08,2,1,1,211,21,Hibernating,1,At Risk
13081,12,1024,28337.38,5,5,5,555,55,Champions,0,Loyal Customers
13082,126,73,3613.63,2,4,5,245,24,At Risk,1,At Risk
13083,4,18,303.75,5,2,2,522,52,Potential Loyalists,0,Loyal Customers
13085,158,22,416.08,2,2,2,222,22,Hibernating,1,At Risk
13089,3,1818,58825.83,5,5,5,555,55,Champions,2,Super VIP (Whales)
13090,9,155,8910.82,5,5,5,555,55,Champions,0,Loyal Customers
13091,28,21,345.82,4,2,2,422,42,Potential Loyalists,0,Loyal Customers
13092,71,25,477.83,3,2,2,322,32,About To Sleep,1,At Risk
13093,276,159,7832.47,1,5,5,155,15,Can't Lose,3,Churned (Lost)
13094,21,24,1927.32,4,2,4,424,42,Potential Loyalists,0,Loyal Customers
13095,71,6,74.39999999999999,3,1,1,311,31,About To Sleep,1,At Risk
13097,33,423,6010.42,4,5,5,455,45,Loyal Customers,0,Loyal Customers
13098,1,572,28882.44,5,5,5,555,55,Champions,0,Loyal Customers
13099,99,1,207.36,2,1,1,211,21,Hibernating,1,At Risk
13101,234,8,101.19,1,1,1,111,11,Hibernating,3,Churned (Lost)
13102,1,304,6424.09,5,5,5,555,55,Champions,0,Loyal Customers
13103,40,8,243.94,3,1,1,311,31,About To Sleep,1,At Risk
13104,3,20,1098.48,5,2,4,524,52,Potential Loyalists,0,Loyal Customers
13106,133,1,76.5,2,1,1,211,21,Hibernating,1,At Risk
13107,44,58,1531.62,3,3,4,334,33,Need Attention,0,Loyal Customers
13108,373,10,350.06,1,1,2,112,11,Hibernating,3,Churned (Lost)
13109,60,47,786.54,3,3,3,333,33,Need Attention,1,At Risk
13110,31,145,1488.67,4,5,4,454,45,Loyal Customers,0,Loyal Customers
13113,1,200,12245.96,5,5,5,555,55,Champions,0,Loyal Customers
13115,12,120,2294.78,5,4,5,545,54,Champions,0,Loyal Customers
13116,138,30,501.14,2,3,3,233,23,At Risk,1,At Risk
13117,22,76,984.91,4,4,4,444,44,Loyal Customers,0,Loyal Customers
13118,20,79,1197.81,4,4,4,444,44,Loyal Customers,0,Loyal Customers
13120,239,1,30.6,1,1,1,111,11,Hibernating,3,Churned (Lost)
13121,269,50,283.73,1,3,2,132,13,At Risk,3,Churned (Lost)
13122,94,55,922.39,2,3,3,233,23,At Risk,1,At Risk
13124,90,235,3866.33,2,5,5,255,25,Can't Lose,0,Loyal Customers
13126,5,140,2099.64,5,5,5,555,55,Champions,0,Loyal Customers
13127,78,15,259.17,2,2,2,222,22,Hibernating,1,At Risk
13130,94,2,64.0,2,1,1,211,21,Hibernating,1,At Risk
13131,23,44,1073.3,4,3,4,434,43,Potential Loyalists,0,Loyal Customers
13132,262,3,77.3,1,1,1,111,11,Hibernating,3,Churned (Lost)
13133,274,7,109.8,1,1,1,111,11,Hibernating,3,Churned (Lost)
13134,86,98,1793.58,2,4,4,244,24,At Risk,1,At Risk
13135,197,1,3096.0,1,1,5,115,11,Hibernating,3,Churned (Lost)
13136,56,127,2607.61,3,5,5,355,35,Loyal Customers,0,Loyal Customers
13137,11,704,3650.41,5,5,5,555,55,Champions,0,Loyal Customers
13138,22,63,962.39,4,4,4,444,44,Loyal Customers,0,Loyal Customers
13139,16,170,5064.94,4,5,5,455,45,Loyal Customers,0,Loyal Customers
13140,108,46,423.72,2,3,2,232,23,At Risk,1,At Risk
13141,85,135,2388.75,2,5,5,255,25,Can't Lose,1,At Risk
13142,19,23,307.09,4,2,2,422,42,Potential Loyalists,0,Loyal Customers
13144,333,3,110.95,1,1,1,111,11,Hibernating,3,Churned (Lost)
13145,40,6,618.52,3,1,3,313,31,About To Sleep,1,At Risk
13146,26,17,228.91,4,2,1,421,42,Potential Loyalists,0,Loyal Customers
13147,10,4,712.8000000000001,5,1,3,513,51,New Customers,0,Loyal Customers
13148,29,319,3707.12,4,5,5,455,45,Loyal Customers,0,Loyal Customers
13149,14,86,1676.06,4,4,4,444,44,Loyal Customers,0,Loyal Customers
13151,296,74,1257.87,1,4,4,144,14,At Risk,3,Churned (Lost)
13153,6,15,486.22,5,2,2,522,52,Potential Loyalists,0,Loyal Customers
13155,33,85,971.76,4,4,4,444,44,Loyal Customers,0,Loyal Customers
13157,49,87,1741.22,3,4,4,344,34,Loyal Customers,0,Loyal Customers
13158,95,79,1201.06,2,4,4,244,24,At Risk,1,At Risk
13159,9,121,1437.85,5,4,4,544,54,Champions,0,Loyal Customers
13160,22,4,91.8,4,1,1,411,41,Promising,0,Loyal Customers
13161,313,8,112.75,1,1,1,111,11,Hibernating,3,Churned (Lost)
13162,122,79,1688.29,2,4,4,244,24,At Risk,1,At Risk
13165,46,42,1021.48,3,3,4,334,33,Need Attention,0,Loyal Customers
13166,283,41,417.2,1,3,2,132,13,At Risk,3,Churned (Lost)
13167,19,65,791.33,4,4,3,443,44,Loyal Customers,0,Loyal Customers
13168,36,131,1319.19,3,5,4,354,35,Loyal Customers,0,Loyal Customers
13169,64,13,712.88,3,1,3,313,31,About To Sleep,1,At Risk
13170,27,32,116.01,4,3,1,431,43,Potential Loyalists,0,Loyal Customers
13171,22,46,468.41,4,3,2,432,43,Potential Loyalists,0,Loyal Customers
13173,4,43,353.65,5,3,2,532,53,Potential Loyalists,0,Loyal Customers
13174,16,314,2817.03,4,5,5,455,45,Loyal Customers,0,Loyal Customers
13176,46,72,492.84,3,4,3,343,34,Loyal Customers,0,Loyal Customers
13177,65,17,282.45,3,2,2,322,32,About To Sleep,1,At Risk
13178,26,265,5725.47,4,5,5,455,45,Loyal Customers,0,Loyal Customers
13182,45,11,121.18,3,1,1,311,31,About To Sleep,1,At Risk
13183,8,94,3957.78,5,4,5,545,54,Champions,0,Loyal Customers
13184,15,181,1701.29,4,5,4,454,45,Loyal Customers,0,Loyal Customers
13185,268,1,71.4,1,1,1,111,11,Hibernating,3,Churned (Lost)
13186,40,79,1575.89,3,4,4,344,34,Loyal Customers,0,Loyal Customers
13187,337,37,236.02,1,3,1,131,13,At Risk,3,Churned (Lost)
13188,11,2,114.6,5,1,1,511,51,New Customers,0,Loyal Customers
13189,19,29,260.68,4,2,2,422,42,Potential Loyalists,0,Loyal Customers
13192,95,63,911.94,2,4,3,243,24,At Risk,1,At Risk
13193,61,29,117.88,3,2,1,321,32,About To Sleep,1,At Risk
13194,136,3,60.7,2,1,1,211,21,Hibernating,1,At Risk
13196,11,110,1797.78,5,4,4,544,54,Champions,0,Loyal Customers
13198,10,226,3401.24,5,5,5,555,55,Champions,0,Loyal Customers
13199,4,119,9817.12,5,4,5,545,54,Champions,0,Loyal Customers
13200,19,46,870.09,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
13203,10,57,869.46,5,3,3,533,53,Potential Loyalists,0,Loyal Customers
13207,15,8,250.26,4,1,2,412,41,Promising,0,Loyal Customers
13208,59,149,1223.9,3,5,4,354,35,Loyal Customers,0,Loyal Customers
13209,30,321,5891.61,4,5,5,455,45,Loyal Customers,0,Loyal Customers
13210,94,22,353.48,2,2,2,222,22,Hibernating,1,At Risk
13211,10,56,1197.42,5,3,4,534,53,Potential Loyalists,0,Loyal Customers
13212,20,142,788.08,4,5,3,453,45,Loyal Customers,0,Loyal Customers
13213,57,90,1520.58,3,4,4,344,34,Loyal Customers,0,Loyal Customers
13216,268,5,333.74,1,1,2,112,11,Hibernating,3,Churned (Lost)
13217,122,4,533.98,2,1,3,213,21,Hibernating,1,At Risk
13218,127,5,62.63999999999999,2,1,1,211,21,Hibernating,1,At Risk
13220,78,21,819.2900000000001,2,2,3,223,22,Hibernating,1,At Risk
13221,240,66,847.41,1,4,3,143,14,At Risk,3,Churned (Lost)
13223,200,5,163.20000000000002,1,1,1,111,11,Hibernating,3,Churned (Lost)
13224,60,108,2155.95,3,4,5,345,34,Loyal Customers,0,Loyal Customers
13225,3,32,6463.84,5,3,5,535,53,Potential Loyalists,0,Loyal Customers
13226,273,16,108.21,1,2,1,121,12,Hibernating,3,Churned (Lost)
13227,202,9,257.7,1,1,2,112,11,Hibernating,3,Churned (Lost)
13228,81,2,358.0,2,1,2,212,21,Hibernating,1,At Risk
13229,226,10,160.95,1,1,1,111,11,Hibernating,3,Churned (Lost)
13230,4,611,2806.97,5,5,5,555,55,Champions,0,Loyal Customers
13232,13,207,1357.6,5,5,4,554,55,Champions,0,Loyal Customers
13233,74,43,605.12,2,3,3,233,23,At Risk,1,At Risk
13235,212,58,1031.07,1,3,4,134,13,At Risk,3,Churned (Lost)
13236,25,36,744.85,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
13238,17,31,700.73,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
13239,262,21,329.56,1,2,2,122,12,Hibernating,3,Churned (Lost)
13240,96,67,663.65,2,4,3,243,24,At Risk,1,At Risk
13242,112,13,270.40000000000003,2,1,2,212,21,Hibernating,1,At Risk
13243,203,58,600.07,1,3,3,133,13,At Risk,3,Churned (Lost)
13244,93,27,121.74,2,2,1,221,22,Hibernating,1,At Risk
13245,51,16,430.5,3,2,2,322,32,About To Sleep,1,At Risk
13246,18,141,1987.3,4,5,4,454,45,Loyal Customers,0,Loyal Customers
13247,18,25,501.12,4,2,3,423,42,Potential Loyalists,0,Loyal Customers
13248,125,26,465.68,2,2,2,222,22,Hibernating,1,At Risk
13249,92,23,711.41,2,2,3,223,22,Hibernating,1,At Risk
13253,157,36,1030.4,2,3,4,234,23,At Risk,1,At Risk
13255,9,13,399.51,5,1,2,512,51,New Customers,0,Loyal Customers
13258,12,38,698.58,5,3,3,533,53,Potential Loyalists,0,Loyal Customers
13259,62,87,292.32,3,4,2,342,34,Loyal Customers,1,At Risk
13260,61,8,557.62,3,1,3,313,31,About To Sleep,1,At Risk
13261,269,9,944.1,1,1,4,114,11,Hibernating,3,Churned (Lost)
13262,263,11,200.29,1,1,1,111,11,Hibernating,3,Churned (Lost)
13263,1,1677,7454.07,5,5,5,555,55,Champions,0,Loyal Customers
13265,53,91,2107.66,3,4,5,345,34,Loyal Customers,0,Loyal Customers
13266,11,187,3834.26,5,5,5,555,55,Champions,0,Loyal Customers
13267,3,211,4521.49,5,5,5,555,55,Champions,0,Loyal Customers
13268,18,440,3214.69,4,5,5,455,45,Loyal Customers,0,Loyal Customers
13269,1,316,5346.2300000000005,5,5,5,555,55,Champions,0,Loyal Customers
13270,366,1,590.0,1,1,3,113,11,Hibernating,3,Churned (Lost)
13271,37,96,217.38,3,4,1,341,34,Loyal Customers,0,Loyal Customers
13272,31,15,276.56,4,2,2,422,42,Potential Loyalists,0,Loyal Customers
13273,113,16,138.98,2,2,1,221,22,Hibernating,1,At Risk
13276,64,30,590.9300000000001,3,3,3,333,33,Need Attention,1,At Risk
13277,16,8,258.4,4,1,2,412,41,Promising,0,Loyal Customers
13278,41,46,542.73,3,3,3,333,33,Need Attention,0,Loyal Customers
13279,78,9,137.75,2,1,1,211,21,Hibernating,1,At Risk
13280,122,85,814.86,2,4,3,243,24,At Risk,1,At Risk
13282,18,37,1132.14,4,3,4,434,43,Potential Loyalists,0,Loyal Customers
13283,60,7,93.66,3,1,1,311,31,About To Sleep,1,At Risk
13284,331,13,201.19,1,1,1,111,11,Hibernating,3,Churned (Lost)
13285,23,187,2709.12,4,5,5,455,45,Loyal Customers,0,Loyal Customers
13291,156,42,361.11,2,3,2,232,23,At Risk,1,At Risk
13292,39,31,578.9399999999999,3,3,3,333,33,Need Attention,0,Loyal Customers
13294,190,54,873.74,1,3,3,133,13,At Risk,3,Churned (Lost)
13295,360,10,201.2,1,1,1,111,11,Hibernating,3,Churned (Lost)
13296,137,5,87.4,2,1,1,211,21,Hibernating,1,At Risk
13297,8,59,2089.85,5,4,5,545,54,Champions,0,Loyal Customers
13298,1,2,360.0,5,1,2,512,51,New Customers,0,Loyal Customers
13299,268,5,142.5,1,1,1,111,11,Hibernating,3,Churned (Lost)
13300,169,20,371.89,2,2,2,222,22,Hibernating,1,At Risk
13301,104,81,618.09,2,4,3,243,24,At Risk,1,At Risk
13302,155,1,63.75,2,1,1,211,21,Hibernating,1,At Risk
13304,351,21,300.42,1,2,2,122,12,Hibernating,3,Churned (Lost)
13305,4,81,2000.86,5,4,4,544,54,Champions,0,Loyal Customers
13307,120,1,15.0,2,1,1,211,21,Hibernating,1,At Risk
13308,23,54,1385.51,4,3,4,434,43,Potential Loyalists,0,Loyal Customers
13309,7,107,1456.79,5,4,4,544,54,Champions,0,Loyal Customers
13310,28,72,1132.03,4,4,4,444,44,Loyal Customers,0,Loyal Customers
13311,4,26,598.57,5,2,3,523,52,Potential Loyalists,0,Loyal Customers
